id,event_id,latitude,longitude,type,area,date_time,state,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,canopy,fccs_number
SF11C21897720013188420,SF11E134020,40.66,-123.59,WF,183.9999995,201508040000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C21897820013188420,SF11E122242,40.327,-123.545,WF,45.99999989,201508040000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C21898020013188420,SF11E122242,40.267,-123.539,WF,45.99999989,201508040000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C21898120013188420,SF11E122242,40.294,-123.561,WF,45.99999989,201508040000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22131520013188190,SF11E136617,40.473,-122.998,WF,91.99999977,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22131620013188190,SF11E136617,40.455,-123.012,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22131920013188190,SF11E123176,40.643,-123.097,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22132320013188190,SF11E136617,40.396,-123.167,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22132820013188190,SF11E134020,40.671,-123.333,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22133120013188190,SF11E133988,40.987,-123.446,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22133720013188190,SF11E133988,40.96,-123.478,WF,137.9999997,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22134020013188190,SF11E133988,40.948,-123.488,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22134220013188190,SF11E122242,40.332,-123.327,WF,91.99999977,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22134420013188190,SF11E122242,40.369,-123.372,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22134820013188190,SF11E134020,40.533,-123.477,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22135420013188190,SF11E134020,40.584,-123.533,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22135520013188190,SF11E134020,40.61,-123.554,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22135620013188190,SF11E122242,40.339,-123.482,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22135920013188190,SF11E134020,40.644,-123.592,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22136220013188190,SF11E122242,40.349,-123.538,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22136320013188190,SF11E122242,40.327,-123.545,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22136420013188190,SF11E122242,40.344,-123.563,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22136520013188190,SF11E122242,40.363,-123.569,WF,45.99999989,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22138220013188190,SF11E122242,40.43,-123.591,WF,69.99999983,201508050000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22389420013187960,SF11E136617,40.435,-123.007,WF,45.99999989,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22389520013187960,SF11E136617,40.464,-123.039,WF,349.9999991,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22389620013187960,SF11E123176,40.626,-123.078,WF,45.99999989,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22389720013187960,SF11E123176,40.643,-123.097,WF,45.99999989,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22389920013187960,SF11E123176,40.652,-123.133,WF,91.99999977,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22390320013187960,SF11E136617,40.382,-123.19,WF,45.99999989,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22390920013187960,SF11E134020,40.679,-123.349,WF,45.99999989,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22391220013187960,SF11E133988,40.947,-123.472,WF,229.9999994,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22391720013187960,SF11E134020,40.715,-123.427,WF,69.99999983,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22391820013187960,SF11E133988,40.908,-123.488,WF,69.99999983,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22391920013187960,SF11E122242,40.371,-123.359,WF,45.99999989,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22392220013187960,SF11E134020,40.747,-123.477,WF,69.99999983,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22393120013187960,SF11E134020,40.591,-123.563,WF,551.9999986,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22393420013187960,SF11E122242,40.388,-123.491,WF,91.99999977,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22393520013187960,SF11E134020,40.649,-123.567,WF,45.99999989,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22393620013187960,SF11E122242,40.368,-123.491,WF,45.99999989,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22394220013187960,SF11E122242,40.441,-123.588,WF,139.9999997,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22394320013187960,SF11E122242,40.285,-123.568,WF,183.9999995,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22397420013187960,SF11E133988,40.975,-123.456,WF,45.99999989,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22398120013187960,SF11E122242,40.358,-123.574,WF,91.99999977,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22398320013187960,SF11E122242,40.381,-123.415,WF,45.99999989,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22398720013187960,SF11E133988,40.958,-123.437,WF,45.99999989,201508060000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22657120013187730,SF11E136617,40.442,-123.027,WF,229.9999994,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22657220013187730,SF11E123176,40.647,-123.105,WF,91.99999977,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22657620013187730,SF11E123176,40.655,-123.141,WF,69.99999983,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22657820013187730,SF11E136617,40.372,-123.187,WF,45.99999989,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22657920013187730,SF11E134020,40.678,-123.321,WF,91.99999977,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22658120013187730,SF11E133988,40.979,-123.43,WF,45.99999989,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22658620013187730,SF11E133988,40.981,-123.478,WF,183.9999995,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22658920013187730,SF11E133988,40.956,-123.476,WF,137.9999997,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22659120013187730,SF11E122242,40.345,-123.338,WF,91.99999977,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22660220013187730,SF11E122242,40.293,-123.401,WF,45.99999989,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22660320013187730,SF11E122242,40.317,-123.413,WF,137.9999997,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22660720013187730,SF11E134020,40.547,-123.527,WF,413.999999,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22660820013187730,SF11E134020,40.596,-123.551,WF,735.9999982,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22661020013187730,SF11E122242,40.345,-123.484,WF,137.9999997,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22661220013187730,SF11E134020,40.644,-123.592,WF,45.99999989,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22661320013187730,SF11E122242,40.447,-123.556,WF,209.9999995,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22661420013187730,SF11E122242,40.285,-123.571,WF,183.9999995,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22661520013187730,SF11E122242,40.351,-123.579,WF,45.99999989,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22663320013187730,SF11E134020,40.606,-123.58,WF,69.99999983,201508070000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22865420013187500,SF11E136617,40.443,-123.022,WF,91.99999977,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22865520013187500,SF11E123176,40.662,-123.103,WF,91.99999977,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22866220013187500,SF11E136617,40.377,-123.161,WF,91.99999977,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22866820013187500,SF11E134020,40.686,-123.337,WF,91.99999977,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22867220013187500,SF11E133988,40.959,-123.458,WF,551.9999986,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22867420013187500,SF11E133988,40.934,-123.456,WF,69.99999983,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22867620013187500,SF11E134020,40.733,-123.413,WF,139.9999997,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22867920013187500,SF11E133988,40.976,-123.504,WF,91.99999977,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22868120013187500,SF11E122242,40.366,-123.331,WF,45.99999989,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22869120013187500,SF11E134020,40.565,-123.505,WF,229.9999994,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22869820013187500,SF11E134020,40.592,-123.566,WF,229.9999994,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22870420013187500,SF11E122242,40.353,-123.513,WF,45.99999989,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22870620013187500,SF11E122242,40.296,-123.574,WF,137.9999997,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C22871020013187500,SF11E133988,40.92,-123.479,WF,45.99999989,201508080000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23040120013187270,SF11E136617,40.443,-123.016,WF,3035.999992,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23040220013187270,SF11E136617,40.476,-123.006,WF,137.9999997,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23040320013187270,SF11E123176,40.626,-123.078,WF,45.99999989,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23040620013187270,SF11E136617,40.369,-123.165,WF,413.999999,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23040920013187270,SF11E134020,40.683,-123.323,WF,183.9999995,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23041320013187270,SF11E133988,40.935,-123.45,WF,1679.999996,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23041920013187270,SF11E122242,40.34,-123.309,WF,45.99999989,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23042020013187270,SF11E134020,40.715,-123.427,WF,139.9999997,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23042220013187270,SF11E134020,40.732,-123.446,WF,69.99999983,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23042520013187270,SF11E122242,40.352,-123.353,WF,91.99999977,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23042720013187270,SF11E122242,40.371,-123.392,WF,91.99999977,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23043220013187270,SF11E134020,40.535,-123.503,WF,229.9999994,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23043420013187270,SF11E134020,40.597,-123.539,WF,1241.999997,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23043920013187270,SF11E134020,40.66,-123.59,WF,91.99999977,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23044020013187270,SF11E134020,40.644,-123.592,WF,45.99999989,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23044320013187270,SF11E122242,40.449,-123.543,WF,69.99999983,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23044420013187270,SF11E122242,40.341,-123.523,WF,45.99999989,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23044520013187270,SF11E122242,40.343,-123.57,WF,91.99999977,201508090000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23281120013187040,SF11E136617,40.441,-122.975,WF,91.99999977,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23281220013187040,SF11E136617,40.42,-122.975,WF,69.99999983,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23281320013187040,SF11E136617,40.435,-123.011,WF,137.9999997,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23282120013187040,SF11E136617,40.367,-123.158,WF,45.99999989,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23283320013187040,SF11E134020,40.673,-123.32,WF,45.99999989,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23284520013187040,SF11E134020,40.684,-123.403,WF,209.9999995,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23284620013187040,SF11E134020,40.746,-123.424,WF,69.99999983,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23284720013187040,SF11E133988,40.9,-123.472,WF,69.99999983,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23284820013187040,SF11E134020,40.715,-123.427,WF,69.99999983,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23284920013187040,SF11E133988,40.985,-123.513,WF,45.99999989,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23285020013187040,SF11E122242,40.351,-123.333,WF,91.99999977,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23285920013187040,SF11E122242,40.367,-123.384,WF,45.99999989,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23286820013187040,SF11E122242,40.312,-123.407,WF,45.99999989,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23286920013187040,SF11E134020,40.527,-123.481,WF,91.99999977,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23287520013187040,SF11E134020,40.543,-123.533,WF,137.9999997,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23287620013187040,SF11E134020,40.593,-123.536,WF,45.99999989,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23287720013187040,SF11E134020,40.65,-123.561,WF,183.9999995,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23288120013187040,SF11E134020,40.643,-123.596,WF,137.9999997,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23288320013187040,SF11E122242,40.349,-123.538,WF,45.99999989,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23288420013187040,SF11E122242,40.327,-123.545,WF,45.99999989,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23288520013187040,SF11E122242,40.344,-123.563,WF,91.99999977,201508100000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23620420013186810,SF11E136617,40.433,-123.013,WF,919.9999977,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23620720013186810,SF11E136617,40.483,-123.021,WF,69.99999983,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23622020013186810,SF11E133988,40.963,-123.438,WF,91.99999977,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23622220013186810,SF11E133988,40.984,-123.459,WF,45.99999989,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23622320013186810,SF11E133988,40.947,-123.494,WF,91.99999977,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23622420013186810,SF11E122242,40.359,-123.334,WF,137.9999997,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23622920013186810,SF11E134020,40.538,-123.505,WF,45.99999989,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23623220013186810,SF11E122242,40.351,-123.526,WF,45.99999989,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23623320013186810,SF11E122242,40.331,-123.559,WF,275.9999993,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23623620013186810,SF11E134020,40.543,-123.533,WF,45.99999989,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23624020013186810,SF11E134020,40.642,-123.605,WF,69.99999983,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23624120013186810,SF11E134020,40.59,-123.528,WF,91.99999977,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23624220013186810,SF11E134020,40.616,-123.543,WF,137.9999997,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23624920013186810,SF11E134020,40.726,-123.424,WF,139.9999997,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23625220013186810,SF11E133988,40.835,-123.438,WF,69.99999983,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23625420013186810,SF11E133988,40.919,-123.483,WF,137.9999997,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23625520013186810,SF11E133988,40.98,-123.484,WF,45.99999989,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23625920013186810,SF11E136617,40.365,-123.171,WF,45.99999989,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23626020013186810,SF11E136617,40.346,-123.165,WF,45.99999989,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23626120013186810,SF11E122242,40.337,-123.322,WF,45.99999989,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23626220013186810,SF11E122242,40.35,-123.366,WF,45.99999989,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23626320013186810,SF11E122242,40.374,-123.4,WF,45.99999989,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23626420013186810,SF11E122242,40.325,-123.418,WF,91.99999977,201508110000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23934620013186580,SF11E136617,40.462,-123.012,WF,505.9999987,201508120000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23935020013186580,SF11E136617,40.37,-123.146,WF,45.99999989,201508120000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23936020013186580,SF11E133988,40.965,-123.453,WF,45.99999989,201508120000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23936420013186580,SF11E133988,40.941,-123.472,WF,45.99999989,201508120000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23936520013186580,SF11E133988,40.969,-123.488,WF,91.99999977,201508120000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23936720013186580,SF11E133988,40.9,-123.472,WF,69.99999983,201508120000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23938320013186580,SF11E134020,40.603,-123.539,WF,45.99999989,201508120000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23938620013186580,SF11E122242,40.351,-123.526,WF,45.99999989,201508120000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23938720013186580,SF11E122242,40.334,-123.559,WF,413.999999,201508120000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
SF11C23940120013186580,SF11E122242,40.366,-123.331,WF,45.99999989,201508120000Z,CA,1,3.2,1.9,0.6,0.7,1.7,0.45,0.02,24.5,2.3,0,19.3,7
